id,date,category,address,zip,latitude,longitude
6863676,2009-02-09 00:00:00,QUALITY OF LIFE,1500 BLOCK 20Th Av,94122,37.75977,-122.47800
6863677,2009-02-09 00:00:00,TRAFFIC,800 BLOCK Great Hwy,94121,37.77302,-122.51120
6863678,2009-02-09 00:00:00,PROACTIVE POLICING,600 BLOCK Larch St,94102,37.78234,-122.42150
6863679,2009-02-09 00:00:00,QUALITY OF LIFE,1900 BLOCK 19Th Av,94116,37.75217,-122.47610
6863680,2009-02-09 00:00:00,TRAFFIC,2000 BLOCK Broadway,,37.79710,-122.41360
6863681,2009-02-09 00:00:00,OTHER,100 BLOCK Powell St,94102,37.78577,-122.40770
6863682,2009-02-09 00:00:00,TRAFFIC,Claremont Blvd & Ulloa St,94127,37.74067,-122.46510
6863683,2009-02-09 00:00:00,TRAFFIC,Mission St & Avalon Av,94112,37.72772,-122.43230
6863684,2009-02-09 00:00:00,QUALITY OF LIFE,0 BLOCK Maiden Lane,94108,37.78830,-122.40440
6863685,2009-02-09 00:00:00,TRAFFIC,Fell St & Pierce St,94117,37.77448,-122.43430
6863686,2009-02-09 00:00:00,PROACTIVE POLICING,Kimball Playground,,0.00000,0.00000
6863687,2009-02-09 00:00:00,TRAFFIC,200 BLOCK Laura St,94112,37.71072,-122.45140
6863688,2009-02-09 00:00:00,TRAFFIC,5900 BLOCK Fulton St,94121,37.77209,-122.49500
6863689,2009-02-09 00:00:00,PROACTIVE POLICING,25Th St & Texas St,94107,37.75242,-122.39460
6863690,2009-02-09 00:00:00,PROACTIVE POLICING,West Portal Av & Junipero Serra Blvd,94127,37.73476,-122.47150
6863691,2009-02-09 00:00:00,OTHER,1600 BLOCK Yosemite Av,94124,37.72707,-122.39170
6863692,2009-02-09 00:00:00,OTHER,2700 BLOCK 46Th Av,94116,37.73623,-122.50430
6863693,2009-02-09 00:00:00,OTHER,400 BLOCK The Embarcadero Sou,94105,37.78938,-122.38860
6863694,2009-02-09 00:00:00,PROACTIVE POLICING,Lakeview Park,94112,37.71637,-122.45080
6863695,2009-02-09 00:00:00,OTHER,100 BLOCK Christmas Tree Point Rd,94114,37.75405,-122.44720
6863696,2009-02-09 00:00:00,TRAFFIC,3400 BLOCK 22Nd St,94110,37.75522,-122.42330
6863697,2009-02-09 00:00:00,PROACTIVE POLICING,400 BLOCK Golden Gate Av,94102,37.78146,-122.41720
6863698,2009-02-09 00:00:00,PROACTIVE POLICING,Upper 24Th St Corridor,94116,37.75121,-122.48170
6863699,2009-02-09 00:00:00,PROACTIVE POLICING,West Portal Av & Ulloa St,94127,37.74089,-122.46580
6863700,2009-02-09 00:00:00,TRAFFIC,200 BLOCK Thrift St,94112,37.71745,-122.45910
6863701,2009-02-09 00:00:00,PROACTIVE POLICING,24Th St & Church St,94114,37.75170,-122.42740
6863702,2009-02-09 00:00:00,PROACTIVE POLICING,Van Ness Av & Sutter St,,37.78740,-122.42180
6863703,2009-02-09 00:00:00,PROACTIVE POLICING,1200 BLOCK Arguello Blvd,94122,37.76567,-122.45740
6863704,2009-02-09 00:00:00,PROACTIVE POLICING,900 BLOCK Market St,94102,37.78419,-122.40780
6863705,2009-02-09 00:00:00,PROACTIVE POLICING,Park Presidio Corridor,,0.00000,0.00000
6863706,2009-02-09 00:00:00,QUALITY OF LIFE,1600 BLOCK Van Ness Av,94109,37.79047,-122.42220
6863707,2009-02-09 00:00:00,QUALITY OF LIFE,300 BLOCK Madrid St,94112,37.72461,-122.43070
6863708,2009-02-09 00:00:00,PROACTIVE POLICING,18Th St & Castro St,94114,37.76089,-122.43500
6863709,2009-02-09 00:00:00,OTHER,500 BLOCK Duboce Av,94117,37.76985,-122.43230
6863710,2009-02-09 00:00:00,TRAFFIC,2200 BLOCK Bryant St,94110,37.75905,-122.41000
6863711,2009-02-09 00:00:00,OTHER,1200 BLOCK Turk St,94115,37.78099,-122.42900
6863712,2009-02-09 00:00:00,OTHER,2000 BLOCK Union St,94123,37.79768,-122.43250
6863713,2009-02-09 00:00:00,TRAFFIC,400 BLOCK Leland Av,94134,37.71372,-122.41170
6863714,2009-02-09 00:00:00,TRAFFIC,1500 BLOCK Evans Av,94124,37.74202,-122.38650
6863715,2009-02-09 00:00:00,PROACTIVE POLICING,3000 BLOCK Mission St,94110,37.74889,-122.41840
6863716,2009-02-09 00:00:00,PROACTIVE POLICING,Plymouth Av & Lobos St,94112,37.71490,-122.45610
6863717,2009-02-09 00:00:00,PROACTIVE POLICING,Plymouth Av & Lobos St,94112,37.71490,-122.45610
6863718,2009-02-09 00:00:00,TRAFFIC,Duboce Av & Steiner St,94117,37.76932,-122.43160
6863721,2009-02-09 00:00:00,PROACTIVE POLICING,Taraval St & Sunset Blvd,94116,37.74226,-122.49460
6863723,2009-02-09 00:00:00,PROACTIVE POLICING,0 BLOCK Powell St,,37.79655,-122.41010
6863725,2009-02-09 00:00:00,OTHER,500 BLOCK Taylor St,94102,37.78699,-122.41150
6863727,2009-02-09 00:00:00,TRAFFIC,Taylor St & Sacramento St,94108,37.79255,-122.41260
6863729,2009-02-09 00:00:00,PROACTIVE POLICING,1600 BLOCK Haight St,94117,37.76997,-122.44890
6863730,2009-02-09 00:00:00,PROACTIVE POLICING,Duboce Av & Walter St,,37.76928,-122.43250
6863732,2009-02-09 00:00:00,PROACTIVE POLICING,Jones St & Turk St,94102,37.78300,-122.41240
6863737,2009-02-09 00:00:00,SEXUAL OFFENSE,3400 BLOCK 17Th St,94110,37.76331,-122.42180
6863739,2009-02-09 00:00:00,PROACTIVE POLICING,Bayshore Blvd & Sunnydale Av,94134,37.70889,-122.40520
6863741,2009-02-09 00:00:00,PROACTIVE POLICING,1700 BLOCK Haight St,94117,37.76979,-122.45050
6863743,2009-02-09 00:00:00,OTHER,2100 BLOCK 16Th Av,94116,37.74859,-122.47270
6863745,2009-02-09 00:00:00,PROACTIVE POLICING,Eddy St & Laguna St,94109,37.78206,-122.42740
6863747,2009-02-09 00:00:00,TRAFFIC,Clement St & 24Th Av,,37.78213,-122.48370
6863749,2009-02-09 00:00:00,PROACTIVE POLICING,Mission St & 16Th St,94103,37.76505,-122.41970
6863751,2009-02-09 00:00:00,TRAFFIC,19Th Av & Irving St,94122,37.76356,-122.47720
6863753,2009-02-09 00:00:00,PROACTIVE POLICING,Kidd Power Park,,0.00000,0.00000
6863755,2009-02-09 00:00:00,PROACTIVE POLICING,Stockton St & Broadway,94133,37.79766,-122.40860
6863757,2009-02-09 00:00:00,PROACTIVE POLICING,100 BLOCK Hoff St,94110,37.76339,-122.42040
6863759,2009-02-09 00:00:00,THEFT,300 BLOCK Lake St,94118,37.78684,-122.46270
6863761,2009-02-09 00:00:00,PROACTIVE POLICING,4Th St & King St,94107,37.77643,-122.39410
6863763,2009-02-09 00:00:00,OTHER,26Th St & Mission St,94110,37.74906,-122.41810
6863765,2009-02-09 00:00:00,OTHER,Shrader St & Waller St,94117,37.76844,-122.45170
6863767,2009-02-09 00:00:00,PROACTIVE POLICING,Beach St & Hyde St,94109,37.80666,-122.42050
6863769,2009-02-09 00:00:00,TRAFFIC,Divisadero St & Grove St,94117,37.77593,-122.43800
6863771,2009-02-09 00:00:00,QUALITY OF LIFE,700 BLOCK Lombard St,94133,37.80298,-122.41330
6863773,2009-02-09 00:00:00,TRAFFIC,Faxon Av & Ocean Av,94112,37.72476,-122.46020
6863774,2009-02-09 00:00:00,OTHER,5000 BLOCK Mission St,94112,37.71854,-122.43980
6863775,2009-02-09 00:00:00,PROACTIVE POLICING,1100 BLOCK Market St,94102,37.78088,-122.41250
6863776,2009-02-09 00:00:00,OTHER,1300 BLOCK Quesada Av,94124,37.72916,-122.38410
6863777,2009-02-09 00:00:00,TRAFFIC,300 BLOCK Sadowa St,94112,37.71232,-122.45910
6863778,2009-02-09 00:00:00,QUALITY OF LIFE,200 BLOCK Turk St,94102,37.78302,-122.41240
6863779,2009-02-09 00:00:00,OTHER,300 BLOCK Geary St,94102,37.78738,-122.40830
6863780,2009-02-09 00:00:00,OTHER,300 BLOCK Geary St,94102,37.78738,-122.40830
6863781,2009-02-09 00:00:00,OTHER,1300 BLOCK Quesada Av,94124,37.72916,-122.38410
6863782,2009-02-09 00:00:00,TRAFFIC,Brighton Av & Ocean Av,94112,37.72370,-122.45510
6863783,2009-02-09 00:00:00,PROACTIVE POLICING,15Th & Harrison,94116,37.74976,-122.47180
6863784,2009-02-09 00:00:00,PROACTIVE POLICING,22Nd St & Indiana St,94107,37.75777,-122.39120
6863785,2009-02-09 00:00:00,PROACTIVE POLICING,Garfield Park,94132,37.71970,-122.46630
6863786,2009-02-09 00:00:00,PROACTIVE POLICING,Fillmore St & Lombard St,94123,37.79983,-122.43600
6863787,2009-02-09 00:00:00,OTHER,100 BLOCK Haight St,94102,37.77314,-122.42410
6863788,2009-02-09 00:00:00,PROACTIVE POLICING,29Th Av & Taraval St,94116,37.74259,-122.48640
6863789,2009-02-09 00:00:00,PROACTIVE POLICING,700 BLOCK 15Th St,94103,37.76716,-122.40780
6863790,2009-02-09 00:00:00,PROACTIVE POLICING,Turk & Divisadero 31 159 5536 Ib,94111,37.80641,-122.40380
6863791,2009-02-09 00:00:00,TRAFFIC,Sloat Blvd & Palos Pl,94132,37.73440,-122.48500
6863792,2009-02-09 00:00:00,PROACTIVE POLICING,26Th St & Shotwell St,94110,37.74925,-122.41490
6863793,2009-02-09 00:00:00,TRAFFIC,Sunset Blvd & Kirkham St,94122,37.75901,-122.49560
6863794,2009-02-09 00:00:00,PROACTIVE POLICING,2500 BLOCK Mariposa St,94110,37.76317,-122.40830
6863795,2009-02-09 00:00:00,PROACTIVE POLICING,Geary St & Polk St,94109,37.78593,-122.41980
6863796,2009-02-09 00:00:00,PROACTIVE POLICING,Market St & Castro,94114,37.76264,-122.43520
6863797,2009-02-09 00:00:00,ASSAULT,4100 BLOCK 19Th Av,94132,37.71423,-122.46970
6863798,2009-02-09 00:00:00,PROACTIVE POLICING,25Th & Connrticut,94107,37.75233,-122.39650
6863799,2009-02-09 00:00:00,PROACTIVE POLICING,16Th St & Albion St,94103,37.76487,-122.42310
6863800,2009-02-09 00:00:00,PROACTIVE POLICING,Powell & Market,94105,37.79443,-122.39490
6863801,2009-02-09 00:00:00,PROACTIVE POLICING,0 BLOCK Seward St,94114,37.75816,-122.44010
6863802,2009-02-09 00:00:00,ASSAULT,Valencia St & 16Th St,,37.76495,-122.42190
6863803,2009-02-09 00:00:00,PROACTIVE POLICING,9Th Av & Irving St,94122,37.76404,-122.46630
6863804,2009-02-09 00:00:00,QUALITY OF LIFE,300 BLOCK Parker Av,94118,37.78015,-122.45380
6863805,2009-02-09 00:00:00,PROACTIVE POLICING,Rossi Plground,,0.00000,0.00000
6863806,2009-02-09 00:00:00,PROACTIVE POLICING,3Rd St & Marin St,,37.74894,-122.38740
6863808,2009-02-09 00:00:00,TRAFFIC,Ellis St & Hyde St,94109,37.78445,-122.41610
6863809,2009-02-09 00:00:00,PROACTIVE POLICING,100 BLOCK Steuart St,94105,37.79308,-122.39320
6863810,2009-02-09 00:00:00,PROACTIVE POLICING,Powell Muni Metro,,0.00000,0.00000
6863811,2009-02-09 00:00:00,PROACTIVE POLICING,Twin Peaks,,37.75341,-122.44530
6863812,2009-02-09 00:00:00,OTHER,100 BLOCK Albion St,94110,37.76486,-122.42290
6863813,2009-02-09 00:00:00,PROACTIVE POLICING,North Point St & Stockton St,94133,37.80697,-122.41050
6863814,2009-02-09 00:00:00,PROACTIVE POLICING,Church & Market,94114,37.76753,-122.42890
6863815,2009-02-09 00:00:00,PROACTIVE POLICING,Powell Turnaround,,0.00000,0.00000
6863816,2009-02-09 00:00:00,TRAFFIC,Webster St & Mcallister St,,37.77888,-122.43000
6863817,2009-02-09 00:00:00,PROACTIVE POLICING,Mcallister & Webster L5 C5527 Ib,,37.77888,-122.43000
6863818,2009-02-09 00:00:00,PROACTIVE POLICING,Eddy St & Laguna St,94109,37.78206,-122.42740
6863819,2009-02-09 00:00:00,VIOLENT CRIME,Mission St & Russia Av,94112,37.72157,-122.43720
6863820,2009-02-09 00:00:00,PROACTIVE POLICING,Cortland Corridor,,0.00000,0.00000
6863822,2009-02-09 00:00:00,PROACTIVE POLICING,0 BLOCK 34Th Av,,37.75914,-122.49300
6863824,2009-02-09 00:00:00,PROACTIVE POLICING,700 BLOCK Polk St,94109,37.78339,-122.41900
6863826,2009-02-09 00:00:00,BREAKING & ENTERING,3600 BLOCK 22Nd St,94114,37.75496,-122.42790
6863827,2009-02-09 00:00:00,PROACTIVE POLICING,3Rd St & Palou Av,94124,37.73398,-122.39090
6863828,2009-02-09 00:00:00,TRAFFIC,100 BLOCK Lawton St,94122,37.75861,-122.46400
6863829,2009-02-09 00:00:00,PROACTIVE POLICING,2000 BLOCK Mission St,94110,37.76501,-122.41970
6863830,2009-02-09 00:00:00,THEFT FROM VEHICLE,0 BLOCK Sgt John V Young Lane,94112,37.72498,-122.44470
6863831,2009-02-09 00:00:00,THEFT,1100 BLOCK 8Th St,94107,37.76719,-122.40040
6863832,2009-02-09 00:00:00,OTHER,600 BLOCK Jones St,94102,37.78678,-122.41320
6863833,2009-02-09 00:00:00,OTHER,500 BLOCK Battery St,94111,37.79594,-122.40050
6863834,2009-02-09 00:00:00,TRAFFIC,500 BLOCK 33Rd Av,94121,37.77940,-122.49310
6863835,2009-02-09 00:00:00,OTHER,Scotia Av & Maddux Av,94124,37.73232,-122.40000
6863836,2009-02-09 00:00:00,OTHER,2000 BLOCK Market St,94114,37.76962,-122.42640
6863837,2009-02-09 00:00:00,TRAFFIC,Brannan St & 5Th St,94107,37.77657,-122.39880
6863838,2009-02-09 00:00:00,QUALITY OF LIFE,2500 BLOCK San Bruno Av,94134,37.72982,-122.40480
6863839,2009-02-09 00:00:00,THEFT,400 BLOCK King St,94158,37.77585,-122.39500
6863840,2009-02-09 00:00:00,TRAFFIC,Naples St & Amazon Av,94112,37.71539,-122.43540
6863841,2009-02-09 00:00:00,PROACTIVE POLICING,300 BLOCK 9Th Av,94118,37.78281,-122.46770
6863842,2009-02-09 00:00:00,PROACTIVE POLICING,3Rd & Williams Platform,,0.00000,0.00000
6863843,2009-02-09 00:00:00,TRAFFIC,8Th Av & Anza St,94118,37.77901,-122.46630
6863844,2009-02-09 00:00:00,PROACTIVE POLICING,San Bruno Av & Silver Av,,37.73206,-122.40540
6863845,2009-02-09 00:00:00,THEFT,1700 BLOCK Market St,94102,37.77293,-122.42240
6863847,2009-02-09 00:00:00,OTHER,1800 BLOCK Vicente St,94116,37.73894,-122.48630
6863848,2009-02-09 00:00:00,PROACTIVE POLICING,3Rd & Palou Platform,,0.00000,0.00000
6863849,2009-02-09 00:00:00,PROACTIVE POLICING,Excelsrior Park,94112,37.72605,-122.43320
6863851,2009-02-09 00:00:00,TRAFFIC,Turk St & Gough St,94102,37.78157,-122.42390
6863853,2009-02-09 00:00:00,THEFT,2100 BLOCK Fillmore St,94115,37.78916,-122.43370
6863855,2009-02-09 00:00:00,OTHER,600 BLOCK Geary St,94102,37.78677,-122.41320
6863857,2009-02-09 00:00:00,PROACTIVE POLICING,Cottage Rw & Sutter St,94115,37.78623,-122.43220
6863859,2009-02-09 00:00:00,OTHER,1500 BLOCK 19Th Av,94122,37.75961,-122.47650
6863861,2009-02-09 00:00:00,PROACTIVE POLICING,Indiana St & Marin St,94124,37.74885,-122.39030
6863863,2009-02-09 00:00:00,PROACTIVE POLICING,Westpoint & Middlepoint,94124,37.73380,-122.37980
6863865,2009-02-09 00:00:00,PROACTIVE POLICING,3300 BLOCK Geary Blvd,94118,37.78168,-122.45420
6863866,2009-02-09 00:00:00,OTHER,100 BLOCK Dakota St,94107,37.75364,-122.39560
6863868,2009-02-09 00:00:00,PROACTIVE POLICING,600 BLOCK Valencia St,94110,37.76329,-122.42170
6863870,2009-02-09 00:00:00,TRAFFIC,Mission St & College Av,,37.73535,-122.42480
6863871,2009-02-09 00:00:00,TRAFFIC,200 BLOCK Bright St,94132,37.71449,-122.46330
6863872,2009-02-09 00:00:00,ASSAULT,1500 BLOCK Polk St,94109,37.79083,-122.42040
6863873,2009-02-09 00:00:00,PROACTIVE POLICING,Eddy St & Laguna St,94109,37.78206,-122.42740
6863874,2009-02-09 00:00:00,PROACTIVE POLICING,1600 BLOCK Post St,94115,37.78584,-122.42820
6863875,2009-02-09 00:00:00,TRAFFIC,Geneva Av & Delano Av,94112,37.72008,-122.44520
6863876,2009-02-09 00:00:00,OTHER,100 BLOCK Jefferson St,94133,37.80849,-122.41390
6863877,2009-02-09 00:00:00,PROACTIVE POLICING,4Th St & Townsend St,94107,37.77709,-122.39500
6863878,2009-02-09 00:00:00,BREAKING & ENTERING,3200 BLOCK 22Nd St,94110,37.75544,-122.41880
6863879,2009-02-09 00:00:00,PROACTIVE POLICING,4Th Av & Fulton St,94118,37.77389,-122.46160
6863880,2009-02-09 00:00:00,TRAFFIC,100 BLOCK Francis St,94133,37.80556,-122.40710
6863881,2009-02-09 00:00:00,QUALITY OF LIFE,1800 BLOCK 25Th St,94107,37.75313,-122.39750
6863882,2009-02-09 00:00:00,PROACTIVE POLICING,Alice Griffith Housing,,0.00000,0.00000
6863883,2009-02-09 00:00:00,TRAFFIC,Palou Av & Quint St,94124,37.73721,-122.39650
6863885,2009-02-09 00:00:00,PROACTIVE POLICING,1100 BLOCK Market St,94102,37.78088,-122.41250
6863886,2009-02-09 00:00:00,THEFT FROM VEHICLE,1100 BLOCK Fillmore St,94115,37.77988,-122.43170
6863887,2009-02-09 00:00:00,TRAFFIC,8Th St & Market St,94103,37.77871,-122.41480
6863888,2009-02-09 00:00:00,ASSAULT,1800 BLOCK Pacific Av,94109,37.79470,-122.42500
6863889,2009-02-09 00:00:00,OTHER,400 BLOCK Washington St,94111,37.79588,-122.40090
6863890,2009-02-09 00:00:00,QUALITY OF LIFE,2400 BLOCK 32Nd Av,94116,37.74246,-122.48970
6863891,2009-02-09 00:00:00,TRAFFIC,0 BLOCK 80Wb 5Th St Of,,0.00000,0.00000
6863892,2009-02-09 00:00:00,PROACTIVE POLICING,Fillmore And Golden Gate,94115,37.77956,-122.43190
6863893,2009-02-09 00:00:00,PROACTIVE POLICING,4800 BLOCK 4800 3Rd St. Ib L24 R386 C5432,,0.00000,0.00000
6863894,2009-02-09 00:00:00,PROACTIVE POLICING,Eddy St & Laguna St,94109,37.78206,-122.42740
6863895,2009-02-09 00:00:00,QUALITY OF LIFE,Grace St & Mission St,94103,37.77561,-122.41550
6863896,2009-02-09 00:00:00,PROACTIVE POLICING,Powell St,,37.79655,-122.41010
6863897,2009-02-09 00:00:00,PROACTIVE POLICING,California St & Hyde St,94109,37.79103,-122.41740
6863898,2009-02-09 00:00:00,OTHER,2800 BLOCK Ulloa St,94116,37.74078,-122.48640
6863899,2009-02-09 00:00:00,THEFT,4100 BLOCK California St,94118,37.78543,-122.46140
6863900,2009-02-09 00:00:00,OTHER,0 BLOCK 4Th St,,37.77762,-122.39560
6863901,2009-02-09 00:00:00,QUALITY OF LIFE,20Th St & Alabama St,94110,37.75909,-122.41160
6863902,2009-02-09 00:00:00,OTHER,2700 BLOCK Mission St,94110,37.75361,-122.41890
6863903,2009-02-09 00:00:00,PROACTIVE POLICING,Vanness And Geary,94109,37.78569,-122.42140
6863904,2009-02-09 00:00:00,PROACTIVE POLICING,Clement St & 2Nd Av,94118,37.78314,-122.46020
6863905,2009-02-09 00:00:00,PROACTIVE POLICING,Geary Blvd & 12Th Av,,37.78061,-122.47080
6863906,2009-02-09 00:00:00,TRAFFIC,100 BLOCK Forest View Dr,94132,37.73238,-122.48370
6863907,2009-02-09 00:00:00,PROACTIVE POLICING,Post St & Polk St,94109,37.78686,-122.42000
6863908,2009-02-09 00:00:00,PROACTIVE POLICING,Gough St & Peter Yorke Way,94109,37.78540,-122.42470
6863909,2009-02-09 00:00:00,OTHER,700 BLOCK Van Ness Av,94102,37.78197,-122.42060
6863910,2009-02-09 00:00:00,TRAFFIC,Oak St & Masonic Av,94117,37.77208,-122.44570
6863911,2009-02-09 00:00:00,QUALITY OF LIFE,2100 BLOCK Mission St,94110,37.76323,-122.41980
6863912,2009-02-09 00:00:00,PROACTIVE POLICING,22Nd St & Bryant St,94110,37.75602,-122.40950
6863913,2009-02-09 00:00:00,ASSAULT,4400 BLOCK 3Rd St,94124,37.73799,-122.38970
6863914,2009-02-09 00:00:00,QUALITY OF LIFE,2100 BLOCK 16Th St,94103,37.76580,-122.40760
6863915,2009-02-09 00:00:00,OTHER,100 BLOCK Moore Pl,94109,37.79941,-122.42040
6863916,2009-02-09 00:00:00,PROACTIVE POLICING,Broderick St & Beach St,94123,37.80350,-122.44530
6863917,2009-02-09 00:00:00,PROACTIVE POLICING,23Rd & Potrero,94116,37.75124,-122.48060
6863919,2009-02-09 00:00:00,PROACTIVE POLICING,Macalla Rd & Yerba Buena Rd,94130,37.81115,-122.36680
6863920,2009-02-09 00:00:00,TRAFFIC,Irving St & 5Th Av,94122,37.76423,-122.46200
6863921,2009-02-09 00:00:00,ASSAULT,400 BLOCK Valencia St,94103,37.76638,-122.42240
6863922,2009-02-09 00:00:00,PROACTIVE POLICING,100 BLOCK Steuart St,94105,37.79308,-122.39320
6863923,2009-02-09 00:00:00,PROACTIVE POLICING,Cameron Way & Nichols Way,94124,37.72037,-122.38620
6863924,2009-02-09 00:00:00,PROACTIVE POLICING,2500 BLOCK Mariposa St,94110,37.76317,-122.40830
6863925,2009-02-09 00:00:00,PROACTIVE POLICING,1800 BLOCK Oak St,94117,37.77175,-122.44920
6863926,2009-02-09 00:00:00,TRAFFIC,5Th St & Bryant St,94107,37.77780,-122.40030
6863927,2009-02-09 00:00:00,PROACTIVE POLICING,Alemany Sb Blvd & Ellsworth St,94110,37.73224,-122.41900
6863928,2009-02-09 00:00:00,TRAFFIC,5Th St & Bryant St,94107,37.77780,-122.40030
6863929,2009-02-09 00:00:00,PROACTIVE POLICING,California St & Divisadero St,,37.78799,-122.44050
6863930,2009-02-09 00:00:00,TRAFFIC,3Rd St & Mission St,94103,37.78627,-122.40200
6863931,2009-02-09 00:00:00,PROACTIVE POLICING,1100 BLOCK Market St,94102,37.78088,-122.41250
6863932,2009-02-09 00:00:00,TRAFFIC,1900 BLOCK Turk St,94115,37.77947,-122.44050
6863933,2009-02-09 00:00:00,PROACTIVE POLICING,900 BLOCK Market St,94102,37.78419,-122.40780
6863934,2009-02-09 00:00:00,BREAKING & ENTERING,3400 BLOCK 26Th St,94110,37.74908,-122.41820
6863935,2009-02-09 00:00:00,PROACTIVE POLICING,Vallencia Gardens,94103,37.76957,-122.42230
6863936,2009-02-09 00:00:00,PROACTIVE POLICING,Geary Blvd & 6Th Av,94118,37.78097,-122.46430
6863937,2009-02-09 00:00:00,PROACTIVE POLICING,500 BLOCK Precita Av,94110,37.74699,-122.41040
6863938,2009-02-09 00:00:00,PROACTIVE POLICING,Beach St & Hyde St,94109,37.80666,-122.42050
6863939,2009-02-09 00:00:00,PROACTIVE POLICING,20Th St & Castro St,94114,37.75771,-122.43470
6863940,2009-02-09 00:00:00,THEFT FROM VEHICLE,100 BLOCK Buchanan St,94102,37.77069,-122.42680
6863941,2009-02-09 00:00:00,QUALITY OF LIFE,800 BLOCK Kearny St,94108,37.79557,-122.40470
6863942,2009-02-09 00:00:00,OTHER,Ellis St & Polk St,94109,37.78404,-122.41930
6863943,2009-02-09 00:00:00,TRAFFIC,0 BLOCK 280Nb Ocean On,,0.00000,0.00000
6863944,2009-02-09 00:00:00,PROACTIVE POLICING,24Th St & Mission St,94110,37.75226,-122.41850
6863945,2009-02-09 00:00:00,PROACTIVE POLICING,Westpoint & Middlepoint,94124,37.73380,-122.37980
6863946,2009-02-09 00:00:00,OTHER,24Th St & Mission St,94110,37.75226,-122.41850
6863947,2009-02-09 00:00:00,PROACTIVE POLICING,Market & Noe,94114,37.76436,-122.43310
6863948,2009-02-09 00:00:00,PROACTIVE POLICING,Bernal Dwellings,94110,37.74160,-122.41060
6863949,2009-02-09 00:00:00,OTHER,100 BLOCK 10Th St,94103,37.77526,-122.41590
6863950,2009-02-09 00:00:00,TRAFFIC,100 BLOCK Middle Point Rd,94124,37.73662,-122.37940
6863951,2009-02-09 00:00:00,TRAFFIC,Key Av & Jennings St,94124,37.71898,-122.39600
6863952,2009-02-09 00:00:00,OTHER,100 BLOCK 1St St,94105,37.78949,-122.39760
6863953,2009-02-09 00:00:00,PROACTIVE POLICING,26Th St & Bryant St,94110,37.74962,-122.40890
6863954,2009-02-09 00:00:00,PROACTIVE POLICING,500 BLOCK Arguello Blvd,94118,37.78113,-122.45880
6863955,2009-02-09 00:00:00,OTHER,4500 BLOCK Mission St,94112,37.72578,-122.43430
6863956,2009-02-09 00:00:00,TRAFFIC,3Rd St & Kirkwood Av,94124,37.73792,-122.38950
6863957,2009-02-09 00:00:00,TRAFFIC,Persia Av & Edinburgh St,94112,37.72124,-122.43210
6863958,2009-02-09 00:00:00,PROACTIVE POLICING,300 BLOCK 8Th Av,94118,37.78285,-122.46660
6863960,2009-02-09 00:00:00,TRAFFIC,5300 BLOCK Mission St,94112,37.71459,-122.44280
6863962,2009-02-09 00:00:00,QUALITY OF LIFE,1000 BLOCK Harrison St,94103,37.77735,-122.40470
6863963,2009-02-09 00:00:00,TRAFFIC,1St St & Howard St,94105,37.78856,-122.39600
6863965,2009-02-09 00:00:00,THEFT FROM VEHICLE,2100 BLOCK Broadway,94115,37.79477,-122.43180
6863967,2009-02-09 00:00:00,OTHER,Lombard St & Franklin St,94123,37.80111,-122.42620
6863969,2009-02-09 00:00:00,QUALITY OF LIFE,Dolores St & 14Th St,,37.76788,-122.42680
6863971,2009-02-09 00:00:00,ASSAULT,1500 BLOCK Lombard St,94123,37.80117,-122.42620
6863973,2009-02-09 00:00:00,PROACTIVE POLICING,Duboce Tunnel,94103,37.76985,-122.42280
6863974,2009-02-09 00:00:00,PROACTIVE POLICING,Lisbon St & Geneva Av,94112,37.71532,-122.43860
6863976,2009-02-09 00:00:00,THEFT,400 BLOCK Eddy St,94109,37.78376,-122.41430
6863977,2009-02-09 00:00:00,PROACTIVE POLICING,400 BLOCK Laguna Honda Blvd,94116,37.74720,-122.45920
6863979,2009-02-09 00:00:00,PROACTIVE POLICING,600 BLOCK Market St,94104,37.78874,-122.40250
6863982,2009-02-09 00:00:00,TRAFFIC,California St & Van Ness Av,94109,37.79035,-122.42220
6863985,2009-02-09 00:00:00,PROACTIVE POLICING,Hyde St & Eddy St,94102,37.78351,-122.41590
6863988,2009-02-09 00:00:00,PROACTIVE POLICING,Powell St & Market St,,37.78463,-122.40780
6863991,2009-02-09 00:00:00,ASSAULT,1400 BLOCK Polk St,94109,37.78977,-122.42030
6863994,2009-02-09 00:00:00,TRAFFIC,Folsom St & 13Th St,94103,37.76948,-122.41560
6863997,2009-02-09 00:00:00,TRAFFIC,Cole St & Rivoli St,94117,37.76251,-122.44930
6863999,2009-02-09 00:00:00,PROACTIVE POLICING,2200 BLOCK San Jose Av,94112,37.72230,-122.44530
6864001,2009-02-09 00:00:00,OTHER,John F Shelley Dr & Mansell St,94134,37.71881,-122.41850
6864002,2009-02-09 00:00:00,OTHER,300 BLOCK Rome St,94112,37.71577,-122.44760
6864003,2009-02-09 00:00:00,PROACTIVE POLICING,23Rd St & Bryant St,94110,37.75440,-122.40930
6864004,2009-02-09 00:00:00,PROACTIVE POLICING,2Th & Connecticut,94107,37.76623,-122.39800
6864005,2009-02-09 00:00:00,PROACTIVE POLICING,Geary Blvd & 9Th Av,94118,37.78082,-122.46750
6864007,2009-02-09 00:00:00,TRAFFIC,200 BLOCK Teresita Blvd,94127,37.74296,-122.45110
